Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GO_Molecular_Function_2018	metal ion binding (GO:0046872)	3/443	0.23727812447197597	0.30648424410963554	0.39103292392519956	0.45916744854852976	-0.7346225918184213	1.0567709840184467	SYT1;SYT11;CALR
GO_Molecular_Function_2018	protein kinase regulator activity (GO:0019887)	1/108	0.33786626117916335	0.37948746726645144	0.4247311252650086	0.4805352147158858	-0.9332228160164556	1.0126448732905249	SOCS3
GO_Molecular_Function_2018	DNA binding (GO:0003677)	5/894	0.2524388739367551	0.313090710256731	0.47735061441693927	0.5358422975461575	-0.7251985433198559	0.9982982656524126	SOX3;HIST1H2BL;CALR;HIST1H2BD;NPAS2
GO_Molecular_Function_2018	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	1/98	0.3120360460837034	0.3582636084664744	0.3946637338205165	0.4599464567081205	-0.8427345993753145	0.9814795294667636	GFI1
GO_Molecular_Function_2018	actin filament binding (GO:0051015)	1/128	0.38668913535541066	0.4312001149646666	0.4805295442510706	0.5358422975461575	-1.0094755154589266	0.9591371876383452	PPP1R9A
GO_Molecular_Function_2018	G-protein coupled receptor binding (GO:0001664)	1/134	0.4006305552988601	0.44355525765230935	0.4962064167495915	0.5493713899727619	-1.040117513169171	0.9514116993428964	C1QBP
GO_Molecular_Function_2018	cytokine receptor binding (GO:0005126)	1/138	0.4097506088930188	0.4480493433294305	0.5063983798478185	0.5566790700454745	-1.0097781531875594	0.9009307079169768	IFNA5
GO_Molecular_Function_2018	guanyl ribonucleotide binding (GO:0032561)	1/171	0.47994766496999286	0.513047503933441	0.5831022671066113	0.627644801399478	-0.9668325018212416	0.709730674566305	PDE5A
GO_Molecular_Function_2018	cytokine activity (GO:0005125)	1/156	0.44912485305126265	0.48343300154823377	0.549810276395262	0.6001450200089125	-0.8553742997655895	0.6846880883101162	IFNA5
GO_Molecular_Function_2018	protein serine/threonine kinase activity (GO:0004674)	2/369	0.4104710113082525	0.4480493433294305	0.5619157912717697	0.6090695639659043	-0.7502967529828259	0.6681017216272667	MNAT1;MAP3K12
GO_Molecular_Function_2018	RNA polymerase II regulatory region DNA binding (GO:0001012)	1/202	0.5383555640128668	0.5676538259999616	0.6444238138178393	0.6841485694641449	-0.8842387820974037	0.547552519599919	MYOD1
GO_Molecular_Function_2018	serine-type endopeptidase activity (GO:0004252)	1/197	0.529393235944689	0.5620270655577178	0.6351703291234306	0.678975179407805	-0.8523500431619682	0.5421148844904504	CTSG
GO_Molecular_Function_2018	RNA binding (GO:0003723)	6/1388	0.43381890064481426	0.470223283915708	0.7190924281522438	0.7480491702254891	-0.63723229225752	0.5321706008754965	DIAPH1;EIF2B3;C1QBP;CALR;EIF4G2;EIF3B
GO_Molecular_Function_2018	serine-type peptidase activity (GO:0008236)	1/221	0.5709022889837657	0.5979044242735381	0.6775301629031198	0.714402552720977	-0.8785050137126074	0.4924347463614661	CTSG
GO_Molecular_Function_2018	actin binding (GO:0003779)	1/255	0.623589661189266	0.644375983228908	0.7293808716044589	0.7536935673246079	-1.017356883681248	0.4804597302889605	PPP1R9A
GO_Molecular_Function_2018	regulatory region DNA binding (GO:0000975)	1/225	0.5774600300385553	0.6007134540669534	0.6841037360379211	0.7164599938234986	-0.6945091600851524	0.3813661273942206	GFI1
GO_Molecular_Function_2018	transcription coactivator activity (GO:0003713)	1/292	0.6736864296326627	0.6882660721399817	0.7765150958345547	0.7930187027448024	-0.8048974941300798	0.3179268751332757	MAML3
GO_Molecular_Function_2018	cadherin binding (GO:0045296)	1/314	0.700291380157919	0.7094455158462576	0.8006111141698987	0.8110766189302895	-0.7837296888876142	0.2792105774688955	EIF4G2
GO_Molecular_Function_2018	transcription regulatory region sequence-specific DNA binding (GO:0000976)	1/293	0.6749447933243693	0.6882660721399817	0.7776699536594189	0.7930187027448024	-0.6544603734115788	0.2572843279573803	MYOD1
GO_Molecular_Function_2018	nucleoside-triphosphatase activity (GO:0017111)	1/425	0.805146672697825	0.8103748978452133	0.8882582938607919	0.8940262048598886	-0.6468477070571302	0.1401918314113797	KLC1
GO_Molecular_Function_2018	protein kinase activity (GO:0004672)	1/514	0.8622762717728063	0.8622762717728063	0.9300570224543031	0.9300570224543031	-0.5951248804673307	0.08818534220150613	MAP3K12
